StandID,INVYR,TRAIN
40220230010497_4,2010,train
24853900010900_1,2004,train
24853900010900_3,2004,train
645308231126144_4,2020,train
412221526489998_4,2017,train
48206198010497_1,2011,train
174763320020004_2,2013,train
22398594010497_4,2003,train
29395523010497_4,2008,train
216960797020004_3,2014,train
216960797020004_4,2014,train
13017773010497_3,2005,train
8654778010901_1,2006,train
8654778010901_3,2006,train
558629441126144_3,2019,train
48206563010497_1,2011,train
48206563010497_2,2011,train
48206563010497_3,2011,train
48206563010497_4,2011,train
22398742010497_1,2004,train
22398742010497_2,2004,train
8623242010901_3,2006,train
8623242010901_4,2006,train
412220258489998_2,2017,train
24522203010900_1,2003,train
24522203010900_2,2003,train
24522203010900_4,2003,train
40220114010497_3,2010,train
30764837020004_1,2012,train
30764837020004_2,2012,train
30764837020004_4,2012,train
48203282010497_3,2011,train
48203282010497_4,2011,train
490388144126144_2,2018,train
490388144126144_3,2018,train
490388144126144_4,2018,train
290008440489998_1,2015,train
290008440489998_2,2015,train
290008440489998_3,2015,train
290008440489998_4,2015,train
345934900489998_2,2016,train
216959362020004_2,2014,train
22398525010497_4,2003,train
22954389010497_1,2007,train
714229375290487_1,2020,train
48205205010497_1,2011,train
48205205010497_2,2011,train
48205205010497_3,2011,train
48205205010497_4,2011,train
645308912126144_1,2020,train
645308912126144_2,2020,train
645308912126144_3,2020,train
645308912126144_4,2020,train
30852531020004_1,2012,train
30852531020004_2,2012,train
30852531020004_4,2012,train
48206596010497_1,2011,train
48206596010497_4,2011,train
29881968010497_2,2009,train
29883147010497_2,2009,train
29883147010497_3,2009,train
29883147010497_4,2009,train
216960342020004_2,2014,train
25068518010900_4,2004,train
22827688010497_1,2007,train
22399123010497_2,2006,train
22399123010497_3,2006,train
48206367010497_1,2011,train
48206367010497_2,2011,train
48206367010497_3,2011,train
48206367010497_4,2011,train
24171695010900_1,2002,train
24171695010900_2,2002,train
24171695010900_4,2002,train
48206206010497_2,2011,train
48206206010497_3,2011,train
48206206010497_4,2011,train
48206302010497_2,2011,train
48206302010497_3,2011,train
22398444010497_1,2003,train
30852406020004_4,2012,train
29881550010497_1,2009,train
30764771020004_2,2012,train
22398883010497_1,2005,train
290008435489998_4,2015,train
22398219010497_1,2002,train
22398219010497_2,2002,train
22398219010497_3,2002,train
22398219010497_4,2002,train
22827557010497_1,2007,train
24497597010900_1,2003,train
44541646020004_3,2013,train
22398347010497_1,2002,train
22398347010497_2,2002,train
22398347010497_3,2002,train
29395511010497_3,2008,train
290008486489998_1,2015,train
290008486489998_3,2015,train
22398475010497_1,2003,train
22398475010497_2,2003,train
22398475010497_3,2003,train
490387794126144_1,2018,train
490387794126144_3,2018,train
490387794126144_4,2018,train
238861227489998_1,2014,train
22398857010497_2,2004,train
273640212489998_4,2015,train
290008552489998_3,2015,train
24169827010900_4,2002,train
238861749489998_1,2014,train
238861749489998_3,2014,train
238861749489998_4,2014,train
22398384010497_4,2002,train
558630882126144_4,2019,train
24869389010900_4,2004,train
30764260020004_3,2012,train
30764260020004_4,2012,train
490388255126144_1,2018,train
490388255126144_2,2018,train
490388255126144_3,2018,train
490388255126144_4,2018,train
645308242126144_1,2020,train
40220123010497_3,2010,train
645308242126144_4,2020,train
22399182010497_3,2006,train
22954695010497_3,2007,train
345934519489998_1,2016,train
345934519489998_2,2016,train
345934519489998_3,2016,train
345933400489998_1,2016,train
8626869010901_2,2006,train
345933400489998_4,2016,train
714229320290487_1,2020,train
40220823010497_3,2010,train
558629640126144_1,2019,train
558629640126144_2,2019,train
558629640126144_3,2019,train
44542439020004_2,2013,train
44542439020004_3,2013,train
24542842010900_4,2003,train
24181879010900_1,2002,train
24181879010900_3,2002,train
558629303126144_1,2019,train
29881959010497_3,2009,train
29883220010497_2,2009,train
29883220010497_3,2009,train
558630970126144_4,2019,train
714229186290487_2,2020,train
22398961010497_1,2005,train
22398961010497_2,2005,train
22398961010497_4,2005,train
22398522010497_1,2003,train
22398522010497_2,2003,train
22398522010497_3,2003,train
48206381010497_1,2011,train
48206381010497_3,2011,train
48206381010497_4,2011,train
22399130010497_1,2006,train
22399130010497_3,2006,train
22399130010497_4,2006,train
29883204010497_3,2009,train
24185701010900_3,2002,train
40220530010497_3,2010,train
48206545010497_2,2011,train
48206545010497_3,2011,train
24547883010900_1,2003,train
24547883010900_3,2003,train
24547883010900_4,2003,train
558630959126144_4,2019,train
22399057010497_1,2005,train
22399057010497_4,2005,train
238861183489998_1,2014,train
490388464126144_3,2018,train
29395593010497_4,2008,train
48203953010497_3,2011,train
40220416010497_1,2010,train
40220416010497_2,2010,train
40220416010497_3,2010,train
22398965010497_1,2005,train
22398965010497_2,2005,train
22398965010497_3,2005,train
22933074010497_1,2008,train
22933074010497_3,2008,train
346864041489998_2,2016,train
22399231010497_3,2006,train
22399231010497_4,2006,train
346864641489998_1,2016,train
346864641489998_2,2016,train
346864641489998_3,2016,train
346864641489998_4,2016,train
273641521489998_3,2015,train
273641521489998_4,2015,train
22398493010497_1,2003,train
714229305290487_3,2020,train
714229305290487_4,2020,train
40403521010497_1,2010,train
40403521010497_2,2010,train
40403521010497_4,2010,train
22931128010497_1,2008,train
22931128010497_2,2008,train
22931128010497_3,2008,train
22931128010497_4,2008,train
22933013010497_2,2008,train
22933013010497_4,2008,train
412222797489998_2,2017,train
29882965010497_2,2009,train
29882965010497_3,2009,train
346864637489998_1,2016,train
490388396126144_3,2018,train
48205729010497_3,2011,train
29883385010497_2,2009,train
40220397010497_2,2010,train
22954710010497_2,2007,train
22954710010497_3,2007,train
22954710010497_4,2007,train
22954808010497_1,2007,train
490388060126144_1,2018,train
490388060126144_3,2018,train
29395685010497_4,2008,train
216959617020004_1,2014,train
216959617020004_3,2014,train
216959617020004_4,2014,train
22399010010497_1,2005,train
290008681489998_4,2015,train
444202359489998_1,2017,train
444202359489998_2,2017,train
444202359489998_3,2017,train
444202359489998_4,2017,train
29883076010497_1,2009,train
29883076010497_2,2009,train
29883076010497_3,2009,train
13001314010497_1,2005,train
13001314010497_4,2005,train
48206155010497_1,2011,train
48206155010497_2,2011,train
48206155010497_4,2011,train
22399031010497_4,2005,train
412222208489998_1,2017,train
412222208489998_2,2017,train
412222208489998_3,2017,train
48206464010497_2,2011,train
48206464010497_3,2011,train
22398726010497_1,2004,train
238861446489998_4,2014,train
22954812010497_1,2006,train
22398743010497_1,2004,train
22398743010497_2,2004,train
22398743010497_3,2004,train
22398743010497_4,2004,train
490388217126144_3,2018,train
490388217126144_4,2018,train
48206583010497_4,2011,train
490388258126144_1,2018,train
490388258126144_2,2018,train
490388258126144_3,2018,train
490388258126144_4,2018,train
29881798010497_1,2009,train
29881798010497_2,2009,train
29881798010497_3,2009,train
29881798010497_4,2009,train
30852611020004_4,2012,train
24523379010900_1,2003,train
24523379010900_4,2003,train
24191612010900_4,2002,train
22933200010497_2,2008,train
24833598010900_2,2004,train
44540506020004_4,2013,train
22398794010497_1,2004,train
22398794010497_2,2004,train
22398794010497_3,2004,train
22398794010497_4,2004,train
490387800126144_2,2018,train
48205702010497_4,2011,train
558630985126144_2,2019,train
29882795010497_3,2009,train
29882718010497_3,2009,train
22398582010497_1,2003,train
22954361010497_2,2007,train
29395621010497_1,2008,train
29395621010497_2,2008,train
29395621010497_4,2008,train
48206711010497_1,2011,train
48206711010497_2,2011,train
48206711010497_4,2011,train
48205069010497_1,2011,train
48205069010497_2,2011,train
48205069010497_3,2011,train
29883325010497_2,2009,train
22932900010497_2,2008,train
30764666020004_2,2012,train
30764666020004_4,2012,train
273643069489998_1,2015,train
273643069489998_4,2015,train
22398477010497_3,2002,train
24535669010900_4,2003,train
29882775010497_1,2009,train
29882775010497_2,2009,train
29882775010497_3,2009,train
29882775010497_4,2009,train
24463413010900_3,2003,train
24463413010900_4,2003,train
8604451010901_2,2006,train
8604451010901_3,2006,train
8604451010901_4,2006,train
44543243020004_4,2013,train
346864131489998_3,2016,train
13196629010497_1,2003,train
13196629010497_2,2003,train
13196629010497_3,2003,train
13196629010497_4,2003,train
48204565010497_1,2011,train
48204565010497_2,2011,train
48204565010497_4,2011,train
412221386489998_1,2017,train
22398377010497_2,2002,train
22398377010497_3,2002,train
22398377010497_4,2002,train
30765037020004_3,2012,train
48206473010497_4,2011,train
273639986489998_1,2015,train
273639986489998_2,2015,train
12976065010497_3,2005,train
22931036010497_1,2008,train
22931036010497_3,2008,train
490388233126144_3,2018,train
22399106010497_4,2006,train
29883278010497_2,2009,train
29883278010497_3,2009,train
29883278010497_4,2009,train
365709970489998_1,2016,train
365709970489998_3,2016,train
24153161010900_4,2002,train
48204946010497_1,2011,train
48204946010497_2,2011,train
48204946010497_3,2011,train
48204946010497_4,2011,train
30763915020004_4,2012,train
273641541489998_4,2015,train
490388203126144_1,2018,train
490388203126144_3,2018,train
22398684010497_1,2004,train
22398684010497_2,2004,train
22398684010497_3,2004,train
29882838010497_3,2009,train
29882838010497_4,2009,train
40403599010497_1,2010,train
40403599010497_4,2010,train
484818884489998_2,2018,train
484818884489998_3,2018,train
22933063010497_4,2008,train
8637978010901_1,2006,train
44542889020004_2,2013,train
44542889020004_4,2013,train
48206197010497_1,2011,train
48206197010497_3,2011,train
48206197010497_4,2011,train
484819175489998_1,2018,train
484819175489998_2,2018,train
484819175489998_4,2018,train
22398199010497_1,2002,train
29883139010497_1,2009,train
29883139010497_3,2009,train
29883314010497_1,2009,train
29883314010497_3,2009,train
29883314010497_4,2009,train
30764883020004_1,2012,train
24187148010900_3,2002,train
48206157010497_3,2011,train
48206157010497_4,2011,train
40403531010497_2,2010,train
40403531010497_3,2010,train
40403531010497_4,2010,train
48203195010497_1,2011,train
48203195010497_3,2011,train
48203195010497_4,2011,train
29883048010497_1,2009,train
29883048010497_2,2009,train
29883048010497_3,2009,train
29883048010497_4,2009,train
22933194010497_1,2008,train
22933194010497_2,2008,train
22933194010497_3,2008,train
22933194010497_4,2008,train
24484302010900_4,2003,train
345934414489998_2,2016,train
30764265020004_2,2012,train
714229393290487_2,2020,train
714229393290487_3,2020,train
714229393290487_4,2020,train
24849921010900_2,2004,train
24849921010900_3,2004,train
24849921010900_4,2004,train
22933263010497_1,2008,train
22933263010497_2,2008,train
22933263010497_3,2008,train
22933263010497_4,2008,train
29882616010497_1,2009,train
29882616010497_4,2009,train
29882950010497_1,2009,train
8646230010901_1,2006,train
8646230010901_2,2006,train
8646230010901_3,2006,train
8646230010901_4,2006,train
273643081489998_3,2015,train
12999481010497_4,2005,train
24477002010900_4,2003,train
29394732010497_1,2007,train
29394732010497_2,2007,train
29394732010497_3,2007,train
22954439010497_1,2007,train
22954439010497_2,2007,train
22954439010497_3,2007,train
22954439010497_4,2007,train
29882841010497_1,2009,train
29882841010497_2,2009,train
48205352010497_1,2011,train
48205352010497_2,2011,train
48205352010497_3,2011,train
48205352010497_4,2011,train
645308418126144_2,2020,train
645308418126144_4,2020,train
22398351010497_3,2002,train
22398212010497_3,2002,train
22398212010497_4,2002,train
238861596489998_4,2014,train
30852558020004_3,2012,train
30852558020004_4,2012,train
22398737010497_1,2004,train
22398737010497_2,2004,train
22398737010497_3,2004,train
22398737010497_4,2004,train
238861433489998_1,2014,train
238861433489998_2,2014,train
238861433489998_3,2014,train
238861433489998_4,2014,train
558629208126144_2,2019,train
22398203010497_3,2002,train
24163243010900_4,2002,train
490388111126144_1,2018,train
22398988010497_1,2005,train
22398988010497_2,2005,train
22398988010497_3,2005,train
22398988010497_4,2005,train
29395668010497_1,2008,train
29395668010497_3,2008,train
490388037126144_4,2018,train
484818893489998_2,2018,train
484818893489998_3,2018,train
24205862010900_3,2002,train
30764679020004_4,2012,train
48206535010497_1,2011,train
48206535010497_3,2011,train
48206535010497_4,2011,train
48206621010497_2,2011,train
558630993126144_1,2019,train
558630993126144_2,2019,train
558630993126144_4,2019,train
29395524010497_2,2008,train
29395524010497_3,2008,train
48206732010497_1,2011,train
48206732010497_2,2011,train
48206732010497_4,2011,train
30852465020004_1,2012,train
30852465020004_2,2012,train
30852465020004_3,2012,train
30852465020004_4,2012,train
174764064020004_4,2013,train
22954391010497_2,2007,train
490387796126144_2,2018,train
490387796126144_3,2018,train
490387796126144_4,2018,train
345935969489998_1,2016,train
345935969489998_2,2016,train
345935969489998_3,2016,train
22398287010497_1,2002,train
22398287010497_2,2002,train
22398287010497_3,2002,train
22398287010497_4,2002,train
40403600010497_4,2010,train
30852420020004_2,2012,train
30852420020004_3,2012,train
30852420020004_4,2012,train
48203618010497_1,2011,train
48203618010497_2,2011,train
8638793010901_2,2006,train
216959429020004_1,2014,train
216959429020004_2,2014,train
216959429020004_3,2014,train
216959429020004_4,2014,train
290008670489998_2,2015,train
290008670489998_3,2015,train
290008670489998_4,2015,train
22398430010497_3,2003,train
22398430010497_4,2003,train
48205246010497_3,2011,train
273642724489998_1,2015,train
273642724489998_3,2015,train
346864422489998_2,2016,train
346864422489998_4,2016,train
345933431489998_2,2016,train
24479822010900_2,2003,train
22398300010497_1,2002,train
22398300010497_2,2002,train
22398300010497_3,2002,train
22398300010497_4,2002,train
22398735010497_1,2004,train
22398735010497_3,2004,train
22398735010497_4,2004,train
238861391489998_2,2014,train
30852596020004_1,2012,train
30852596020004_2,2012,train
30852596020004_3,2012,train
30852596020004_4,2012,train
412223112489998_2,2017,train
412223112489998_4,2017,train
40220122010497_2,2010,train
40220122010497_4,2010,train
22398986010497_1,2005,train
22398986010497_2,2005,train
